date,store_nbr,family,sales,pred,err2
2017-08-03,6,BABY CARE,0.0,0.04123190980246768,0.0016325269179818694
2017-08-04,6,BABY CARE,0.0,0.035874443073132936,0.0012422764660870046
2017-08-05,6,BABY CARE,0.0,0.1452960486096875,0.018404493340321272
2017-08-06,6,BABY CARE,0.0,0.20280667861016563,0.0340984752800567
2017-08-07,6,BABY CARE,0.0,0.08270063924332885,0.006313655089599985
2017-08-08,6,BABY CARE,0.0,0.060410841135146914,0.0034405754908992314
2017-08-09,6,BABY CARE,0.0,0.03506549791694726,0.001187816078679296
2017-08-10,6,BABY CARE,0.0,0.039199334740537065,0.001478444503774497
2017-08-11,6,BABY CARE,0.0,0.08348265645412876,0.0064289181771412865
2017-08-12,6,BABY CARE,0.0,0.02582925031432497,0.0006503168220795598
2017-08-13,6,BABY CARE,0.0,0.08416376145264036,0.006530088510523308
2017-08-14,6,BABY CARE,0.0,0.06493545138217895,0.003958195088663822
2017-08-15,6,BABY CARE,0.0,0.043408988532682304,0.0018056742750630626
2017-07-31,6,BEAUTY,5.0,5.827288796309382,0.016684416243122363
2017-08-01,6,BEAUTY,14.0,6.3113005294697455,0.516427685858384
2017-08-02,6,BEAUTY,10.0,9.506098674240823,0.0021104246254811075
2017-08-03,6,BEAUTY,4.0,6.762526977765927,0.19348562588745424
2017-08-04,6,BEAUTY,7.0,6.402864834555259,0.006017799417316577
2017-08-05,6,BEAUTY,5.0,10.078164821232244,0.3760345599077608
2017-08-06,6,BEAUTY,8.0,12.741819017245781,0.17911439741354288
2017-08-07,6,BEAUTY,6.0,8.244432806032918,0.07734592993606142
2017-08-08,6,BEAUTY,5.0,6.133713035932727,0.02995405289038448
2017-08-09,6,BEAUTY,10.0,7.28497733206187,0.08034467232091423
2017-08-10,6,BEAUTY,5.0,5.651416707854044,0.010623507670568966
2017-08-11,6,BEAUTY,6.0,7.071265842356005,0.02027781089792032
2017-08-12,6,BEAUTY,6.0,8.090857445913082,0.0683085703547887
2017-08-13,6,BEAUTY,9.0,10.431326403427082,0.017895061389132227
2017-08-14,6,BEAUTY,7.0,7.2829420251124235,0.0012080268497883136
2017-08-15,6,BEAUTY,6.0,6.090913335060039,0.00016651330296876157
2017-07-31,6,BEVERAGES,3565.0,3933.226940401012,0.009656970454509408
2017-08-01,6,BEVERAGES,3848.0,4223.571404938795,0.008668436513805744
2017-08-02,6,BEVERAGES,3706.0,4052.5724781862514,0.007988008870965001
2017-08-03,6,BEVERAGES,2844.0,3307.6819013405907,0.02279702143939927
2017-08-04,6,BEVERAGES,3235.0,3848.4881150210235,0.030137717986275583
2017-08-05,6,BEVERAGES,4212.0,5053.368639044748,0.033152384743316346
2017-08-06,6,BEVERAGES,4664.0,6044.951613652345,0.06723703919398825
2017-08-07,6,BEVERAGES,3199.0,4078.119989159961,0.05891807932594808
2017-08-08,6,BEVERAGES,2707.0,3517.415034126953,0.06853937548694347
2017-08-09,6,BEVERAGES,2854.0,3344.5689059940337,0.02514283148919787
2017-08-10,6,BEVERAGES,2466.0,3024.3846119256596,0.04163044049146625
2017-08-11,6,BEVERAGES,3173.0,4419.406373267351,0.10971928135653848
2017-08-12,6,BEVERAGES,2843.0,4373.939086522186,0.18548619671062766
2017-08-13,6,BEVERAGES,4058.0,5339.249150771832,0.075260060643544
2017-08-14,6,BEVERAGES,2880.0,3780.974091672247,0.07404312484972361
2017-08-15,6,BEVERAGES,2678.0,3341.4452816547423,0.04895557553188408
2017-07-31,6,BOOKS,0.0,0.0,0.0
2017-08-01,6,BOOKS,0.0,0.0,0.0
2017-08-02,6,BOOKS,0.0,0.0,0.0
2017-08-03,6,BOOKS,0.0,0.0,0.0
2017-08-04,6,BOOKS,0.0,0.0,0.0
2017-08-05,6,BOOKS,0.0,0.0,0.0
2017-08-06,6,BOOKS,0.0,0.0,0.0
2017-08-07,6,BOOKS,0.0,0.0,0.0
2017-08-08,6,BOOKS,0.0,0.0,0.0
2017-08-09,6,BOOKS,0.0,0.0,0.0
2017-08-10,6,BOOKS,0.0,0.0,0.0
2017-08-11,6,BOOKS,0.0,0.0,0.0
2017-08-12,6,BOOKS,0.0,0.0,0.0
2017-08-13,6,BOOKS,0.0,0.0,0.0
2017-08-14,6,BOOKS,0.0,0.0,0.0
2017-08-15,6,BOOKS,0.0,0.0,0.0
2017-07-31,6,BREAD/BAKERY,527.062,570.0002223711382,0.006111471034752713
2017-08-01,6,BREAD/BAKERY,548.274,571.2941422354982,0.001685569486345142
2017-08-02,6,BREAD/BAKERY,634.485,530.5414086180893,0.03190059732313507
2017-08-03,6,BREAD/BAKERY,445.551,544.8344696644102,0.040305438924741324
2017-08-04,6,BREAD/BAKERY,516.863,565.2751356669831,0.007986878395209791
2017-08-05,6,BREAD/BAKERY,693.098,673.6422016784201,0.0008083036883560499
2017-08-06,6,BREAD/BAKERY,585.378,744.228262862674,0.05746852234841217
2017-08-07,6,BREAD/BAKERY,608.566,635.6065150749234,0.001883952393798244
2017-08-08,6,BREAD/BAKERY,470.199,547.5616350365457,0.02310981694251851
2017-08-09,6,BREAD/BAKERY,515.895,510.09977579375106,0.00012712409169769712
2017-08-10,6,BREAD/BAKERY,392.718,477.5346071807261,0.038061518843342516
2017-08-11,6,BREAD/BAKERY,533.632,596.3092994807438,0.012289143430115052
2017-08-12,6,BREAD/BAKERY,536.026,612.8493932560223,0.01787651887834774
2017-08-13,6,BREAD/BAKERY,577.442,692.1965523729846,0.032752059940330806
2017-08-14,6,BREAD/BAKERY,504.859,619.4130260662913,0.041668017064672686
2017-08-15,6,BREAD/BAKERY,499.485,532.5376252653715,0.004089853867295819
2017-07-31,6,CELEBRATION,1.0,7.391543120175353,2.056577549637126
2017-08-01,6,CELEBRATION,15.0,10.61209824385148,0.1027466708777691
2017-08-02,6,CELEBRATION,17.0,10.76590351515679,0.1807660780642676
2017-08-03,6,CELEBRATION,22.0,11.526266039287483,0.3692585668188576
2017-08-04,6,CELEBRATION,13.0,14.459324783634584,0.009831721468419855
2017-08-05,6,CELEBRATION,11.0,23.134364059173258,0.4882237102439677
2017-08-06,6,CELEBRATION,13.0,12.507426346482443,0.0012829073238845828
2017-08-07,6,CELEBRATION,41.0,8.287306697023451,2.2771444439239747
2017-08-08,6,CELEBRATION,9.0,9.796051347544834,0.005866848915287329
2017-08-09,6,CELEBRATION,13.0,10.220073922523454,0.04899708025516655
2017-08-10,6,CELEBRATION,6.0,11.87353113003354,0.37120165174637765
2017-08-11,6,CELEBRATION,11.0,18.217247741815775,0.22174826591607627
2017-08-12,6,CELEBRATION,11.0,22.066316516303814,0.4270187856750701
2017-08-13,6,CELEBRATION,16.0,11.886876801027226,0.07673113443151593
2017-08-14,6,CELEBRATION,7.0,8.038542697055796,0.014897768113406097
2017-08-15,6,CELEBRATION,8.0,9.779307289310307,0.03254550478885947
2017-07-31,6,CLEANING,1240.0,1392.8121423497882,0.01348502385807472
2017-08-01,6,CLEANING,1471.0,1659.9265515416237,0.014581429479946251
2017-08-02,6,CLEANING,1358.0,1572.4681023606283,0.021471928989986067
2017-08-03,6,CLEANING,1022.0,1476.8587018030553,0.1353171024137582
2017-08-04,6,CLEANING,1158.0,1585.7625287059514,0.09868282795227222
2017-08-05,6,CLEANING,1381.0,1831.5782019044352,0.07963238328034875
2017-08-06,6,CLEANING,1508.0,2046.4195052686389,0.09310617363779429
2017-08-07,6,CLEANING,1139.0,1503.1067468156107,0.07682372769601561
2017-08-08,6,CLEANING,986.0,1319.8698559558175,0.08489982238414427
2017-08-09,6,CLEANING,1130.0,1242.7913649238474,0.009036797159124027
2017-08-10,6,CLEANING,759.0,1215.8222743014521,0.221539298221941
2017-08-11,6,CLEANING,953.0,1645.0561833347206,0.2975417128073936
2017-08-12,6,CLEANING,917.0,1503.10157523556,0.243792665243692
2017-08-13,6,CLEANING,1345.0,1683.7470940969556,0.05039047520191528
2017-08-14,6,CLEANING,1014.0,1311.8667993396793,0.0662159137963643
2017-08-15,6,CLEANING,1004.0,1225.0290715854164,0.039518660137482294
2017-07-31,6,DAIRY,940.0,999.1776611013333,0.0037197538399756243
2017-08-01,6,DAIRY,976.0,981.5287151493604,3.184252229827059e-05
2017-08-02,6,DAIRY,979.0,1000.8651050237422,0.00048691167440231484
2017-08-03,6,DAIRY,800.0,896.4580088545626,0.01292891467077377
2017-08-04,6,DAIRY,885.0,1018.4017758067237,0.01967126567014482
2017-08-05,6,DAIRY,1047.0,1256.6243782398847,0.03324821888832188
2017-08-06,6,DAIRY,1396.0,1525.1928023013033,0.00782325912250796
2017-08-07,6,DAIRY,995.0,1064.4220287422088,0.004539931417610324
2017-08-08,6,DAIRY,758.0,893.3653561013209,0.02693294220348285
2017-08-09,6,DAIRY,837.0,877.4836553402118,0.002225877080745677
2017-08-10,6,DAIRY,695.0,748.8662184338524,0.0055569801136408584
2017-08-11,6,DAIRY,1044.0,1024.3591254149558,0.00036001145907827055
2017-08-12,6,DAIRY,895.0,1098.2111337395606,0.04178248222327318
2017-08-13,6,DAIRY,1257.0,1356.8376289989376,0.005832422330298838
2017-08-14,6,DAIRY,907.0,1014.1971444255994,0.012453159453881792
2017-08-15,6,DAIRY,845.0,855.4386595516221,0.00015038945948286315
2017-07-31,6,DELI,315.903,336.99885729991723,0.004153387625990745
2017-08-01,6,DELI,415.694,403.16635290027705,0.0009318111358422168
2017-08-02,6,DELI,404.676,348.2613570253175,0.02242035925359267
2017-08-03,6,DELI,267.401,311.4788393925495,0.023120608091914515
2017-08-04,6,DELI,326.294,417.20591353622484,0.06008140137039994
2017-08-05,6,DELI,336.153,424.4855652062426,0.05414658599961156
2017-08-06,6,DELI,402.416,509.86558747779185,0.05576126357305658
2017-08-07,6,DELI,265.913,346.60168881500755,0.06976702842469855
2017-08-08,6,DELI,268.547,326.37602700358735,0.037778401525994
2017-08-09,6,DELI,269.276,281.34513309950955,0.0019085137548261937
2017-08-10,6,DELI,203.828,256.4077864388994,0.05220811079524875
2017-08-11,6,DELI,368.088,408.526176691887,0.01080887234960652
2017-08-12,6,DELI,357.473,380.4727787006039,0.003867117431209213
2017-08-13,6,DELI,461.025,457.70290728113,5.2074444474983304e-05
2017-08-14,6,DELI,321.352,328.84833827945556,0.0005284873013776038
2017-08-15,6,DELI,328.256,315.85922199290997,0.0014728695878616967
2017-07-31,6,EGGS,175.0,178.06481468907256,0.0002980401196750508
2017-08-01,6,EGGS,187.0,180.7815200591006,0.0011314098330517032
2017-08-02,6,EGGS,202.0,185.40345069685117,0.007274821582780629
2017-08-03,6,EGGS,131.0,145.45057836096257,0.010792321749072046
2017-08-04,6,EGGS,167.0,189.87080295933796,0.016290130479123945
2017-08-05,6,EGGS,210.0,212.84987143583183,0.0001799917394282913
2017-08-06,6,EGGS,275.0,285.6889661541903,0.0014437735856373142
2017-08-07,6,EGGS,176.0,190.55230993264735,0.006242769356139432
2017-08-08,6,EGGS,130.0,157.5290885210975,0.0363820440373309
2017-08-09,6,EGGS,153.0,159.18899195061837,0.0015524951799354648
2017-08-10,6,EGGS,125.0,131.9295694628861,0.0028662669147351944
2017-08-11,6,EGGS,178.0,184.5335015080068,0.0012851981953669323
2017-08-12,6,EGGS,172.0,184.32431963369842,0.004735610865728184
2017-08-13,6,EGGS,247.0,249.46370958282944,9.771899674206432e-05
2017-08-14,6,EGGS,178.0,175.6188111535913,0.0001793457957792558
2017-08-15,6,EGGS,147.0,151.28298195615326,0.0008138604557491915
2017-07-31,6,FROZEN FOODS,120.0,132.981483480634,0.010385864522437388
2017-08-01,6,FROZEN FOODS,155.573,168.33750204394295,0.006142079798599281
2017-08-02,6,FROZEN FOODS,137.0,160.13484229866003,0.02402123646846953
2017-08-03,6,FROZEN FOODS,104.0,139.05999546621626,0.08300767156154565
2017-08-04,6,FROZEN FOODS,141.0,188.20246994787828,0.08236363526759274
2017-08-05,6,FROZEN FOODS,253.0,243.40495131610365,0.0014828491866679203
2017-08-06,6,FROZEN FOODS,249.0,198.48757082427753,0.05094454595751253
2017-08-07,6,FROZEN FOODS,127.913,139.6665186751893,0.007613298045866573
2017-08-08,6,FROZEN FOODS,139.749,139.7437416612882,1.395798426207374e-09
2017-08-09,6,FROZEN FOODS,135.419,135.73351384970732,5.303096386289586e-06
2017-08-10,6,FROZEN FOODS,98.0,127.95295754048462,0.06986919509898631
2017-08-11,6,FROZEN FOODS,183.425,219.1008782700924,0.03127348275224767
2017-08-12,6,FROZEN FOODS,135.0,223.2909911968227,0.25028947465045837
2017-08-13,6,FROZEN FOODS,189.901,188.09163892961323,9.069151821341546e-05
2017-08-14,6,FROZEN FOODS,118.125,135.09687381040487,0.017740529119375424
2017-08-15,6,FROZEN FOODS,111.0,134.77635344908947,0.03706017745032075
2017-07-31,6,GROCERY I,5237.0,4980.364370445535,0.0025236479197639898
2017-08-01,6,GROCERY I,5444.0,5634.421546240043,0.0011815854104288792
2017-08-02,6,GROCERY I,5166.0,5411.568695865379,0.002155887537154458
2017-08-03,6,GROCERY I,4221.0,5010.210526901703,0.029367182883765858
2017-08-04,6,GROCERY I,4265.0,5145.162084461793,0.0351842269971992
2017-08-05,6,GROCERY I,5581.0,6544.639975090923,0.025361212317437112
2017-08-06,6,GROCERY I,6422.0,7363.994818702891,0.018728756784122225
2017-08-07,6,GROCERY I,4929.0,5301.641700200412,0.005309474697558733
2017-08-08,6,GROCERY I,4079.0,4745.594537617054,0.022900899969355112
2017-08-09,6,GROCERY I,4331.0,4504.3852093376745,0.0015400966638783014
2017-08-10,6,GROCERY I,3482.0,4226.779951647965,0.03755186262874276
2017-08-11,6,GROCERY I,4466.0,5512.537086789876,0.04430575146230796
2017-08-12,6,GROCERY I,4027.0,5439.055149520696,0.09031180383710444
2017-08-13,6,GROCERY I,5481.0,6234.080689489483,0.01656923036637789
2017-08-14,6,GROCERY I,4142.0,4790.577201348697,0.021152637607991232
2017-08-15,6,GROCERY I,4334.0,4432.6638160480525,0.0005064605553785281
2017-07-31,6,GROCERY II,34.0,27.728985288319265,0.038983149085631615
2017-08-01,6,GROCERY II,24.0,37.47179693561983,0.18580375839727836
2017-08-02,6,GROCERY II,21.0,39.84108012396841,0.38272285758503993
2017-08-03,6,GROCERY II,26.0,33.26843198702182,0.05682870225892611
2017-08-04,6,GROCERY II,34.0,36.66864790041951,0.0053993201431163755
2017-08-05,6,GROCERY II,41.0,49.54107171523343,0.034268188449845007
2017-08-06,6,GROCERY II,62.0,49.6966312903982,0.04720853946772184
2017-08-07,6,GROCERY II,42.0,32.44679261272879,0.06312365794962559
2017-08-08,6,GROCERY II,36.0,33.0956387608964,0.0066828061522757635
2017-08-09,6,GROCERY II,29.0,35.69374181339813,0.040565519243854736
2017-08-10,6,GROCERY II,24.0,31.268081327269766,0.06512842960838591
2017-08-11,6,GROCERY II,41.0,48.64853342190199,0.027989033510038546
2017-08-12,6,GROCERY II,46.0,47.21187324734031,0.0006480956065725461
2017-08-13,6,GROCERY II,48.0,45.16165624037215,0.003560603910843225
2017-08-14,6,GROCERY II,38.0,31.168877954735272,0.03708019474876246
2017-08-15,6,GROCERY II,41.0,30.682624034048995,0.07946830088748935
2017-07-31,6,HARDWARE,0.0,0.7000955286616164,0.281625977844537
2017-08-01,6,HARDWARE,0.0,1.1971330349460696,0.6196103878701327
2017-08-02,6,HARDWARE,0.0,1.1128543927911696,0.5595635814021237
2017-08-03,6,HARDWARE,0.0,1.1203564508836412,0.5648788273664638
2017-08-04,6,HARDWARE,1.0,1.0937201726486765,0.0020972085889941756
2017-08-05,6,HARDWARE,1.0,1.5787700293932103,0.064600036276646
2017-08-06,6,HARDWARE,4.0,1.6928888597805092,0.3829423626355309
2017-08-07,6,HARDWARE,1.0,1.1090991610122345,0.0028210691489507656
2017-08-08,6,HARDWARE,2.0,1.0438488559265298,0.14728521886169832
2017-08-09,6,HARDWARE,0.0,0.9966115443229009,0.47810519883253505
2017-08-10,6,HARDWARE,2.0,1.0721411804287229,0.13692207458626424
2017-08-11,6,HARDWARE,1.0,1.354550839941429,0.026635154769435083
2017-08-12,6,HARDWARE,0.0,1.3437633541107081,0.7254915346484355
2017-08-13,6,HARDWARE,1.0,1.4664657803172494,0.043948546904561396
2017-08-14,6,HARDWARE,0.0,1.0043956107017737,0.48350129559180594
2017-08-15,6,HARDWARE,1.0,0.8309885692091183,0.00779532854733159
2017-07-31,6,HOME AND KITCHEN I,57.0,20.78386277842803,0.9589766943189705
2017-08-01,6,HOME AND KITCHEN I,13.0,26.481210265334585,0.45487629873165497
2017-08-02,6,HOME AND KITCHEN I,25.0,25.740152100003286,0.000787909278783593
2017-08-03,6,HOME AND KITCHEN I,16.0,22.3117367003173,0.09969402771949692
2017-08-04,6,HOME AND KITCHEN I,49.0,26.184555400053426,0.3713366835386323
2017-08-05,6,HOME AND KITCHEN I,26.0,43.02222030748235,0.2389817994498682
2017-08-06,6,HOME AND KITCHEN I,36.0,35.76546362045733,4.043683903051427e-05
2017-08-07,6,HOME AND KITCHEN I,39.0,20.608594805640916,0.37919524384048187
2017-08-08,6,HOME AND KITCHEN I,20.0,20.122882379359694,3.40412513661172e-05
2017-08-09,6,HOME AND KITCHEN I,10.0,19.51567118189052,0.3884951227255635
2017-08-10,6,HOME AND KITCHEN I,17.0,20.705702635053573,0.03504506144121892
2017-08-11,6,HOME AND KITCHEN I,24.0,30.421160020587045,0.05226057845960345
2017-08-12,6,HOME AND KITCHEN I,28.0,38.22483192679444,0.09121256720088804
2017-08-13,6,HOME AND KITCHEN I,31.0,31.687128481106114,0.00045137013072893927
2017-08-14,6,HOME AND KITCHEN I,28.0,19.331687855342665,0.1261067931282106
2017-08-15,6,HOME AND KITCHEN I,24.0,17.791317688567418,0.08149933671814721
2017-07-31,6,HOME AND KITCHEN II,50.0,45.62930023905463,0.00802753795241134
2017-08-01,6,HOME AND KITCHEN II,77.0,51.90502015040986,0.1507074648702321
2017-08-02,6,HOME AND KITCHEN II,57.0,46.83339331675034,0.03714061681804786
2017-08-03,6,HOME AND KITCHEN II,35.0,53.904382826075995,0.17814666387781006
2017-08-04,6,HOME AND KITCHEN II,101.0,52.266382573394786,0.4220677332864563
2017-08-05,6,HOME AND KITCHEN II,68.0,58.0503790886084,0.024247330077764327
2017-08-06,6,HOME AND KITCHEN II,68.0,67.016215309829,0.00020622015214050038
2017-08-07,6,HOME AND KITCHEN II,44.0,51.894726624995705,0.026127864087960327
2017-08-08,6,HOME AND KITCHEN II,262.0,45.00320848466858,3.039593105302069
2017-08-09,6,HOME AND KITCHEN II,53.0,44.21458129451788,0.03152912209122713
2017-08-10,6,HOME AND KITCHEN II,40.0,51.049516014681814,0.056941141270662105
2017-08-11,6,HOME AND KITCHEN II,44.0,57.455763026235815,0.0684386362217654
2017-08-12,6,HOME AND KITCHEN II,29.0,52.126213698649714,0.3265814942099167
2017-08-13,6,HOME AND KITCHEN II,22.0,54.07916262941248,0.7626131641162999
2017-08-14,6,HOME AND KITCHEN II,29.0,45.283971280401786,0.18800750904158217
2017-08-15,6,HOME AND KITCHEN II,37.0,44.87669833823839,0.0354836965419139
2017-07-31,6,HOME APPLIANCES,0.0,0.0,0.0
2017-08-01,6,HOME APPLIANCES,0.0,0.06271706906429964,0.0037001552267691955
2017-08-02,6,HOME APPLIANCES,0.0,0.04297662021856787,0.001770622032160916
2017-08-03,6,HOME APPLIANCES,0.0,0.030691913528356103,0.000913873300433842
2017-08-04,6,HOME APPLIANCES,0.0,0.03637682841382341,0.001276690904190398
2017-08-05,6,HOME APPLIANCES,0.0,0.09587093973314931,0.008381297377885651
2017-08-06,6,HOME APPLIANCES,0.0,0.14135587323943333,0.01748131344928446
2017-08-07,6,HOME APPLIANCES,0.0,0.05412365300774795,0.0027783189133356086
2017-08-08,6,HOME APPLIANCES,0.0,0.03994363091210629,0.0015340155555800571
2017-08-09,6,HOME APPLIANCES,0.0,0.031200984982574172,0.0009439720305033115
2017-08-10,6,HOME APPLIANCES,0.0,0.03438359070098616,0.001142824321971824
2017-08-11,6,HOME APPLIANCES,0.0,0.15801211186793626,0.021522309608456528
2017-08-12,6,HOME APPLIANCES,0.0,0.06234589307682592,0.0036577783253096516
2017-08-13,6,HOME APPLIANCES,0.0,0.06957154707218317,0.004523658066954268
2017-08-14,6,HOME APPLIANCES,0.0,0.033550250760573476,0.0010889815784040292
2017-08-15,6,HOME APPLIANCES,0.0,0.008908264060446328,7.865596034844803e-05
2017-07-31,6,HOME CARE,465.0,390.4586147768418,0.03038252364954153
2017-08-01,6,HOME CARE,437.0,419.53755902363986,0.001655278585712125
2017-08-02,6,HOME CARE,352.0,401.16137247425354,0.017000346066552565
2017-08-03,6,HOME CARE,244.0,346.46561809174864,0.12208560722119034
2017-08-04,6,HOME CARE,275.0,366.6551782410293,0.08222247568174658
2017-08-05,6,HOME CARE,359.0,458.5633323113293,0.059620321880123776
2017-08-06,6,HOME CARE,443.0,636.6321509749922,0.1309983838360074
2017-08-07,6,HOME CARE,279.0,403.4774050268672,0.13528145427443442
2017-08-08,6,HOME CARE,232.0,329.06597510580065,0.12128092198061442
2017-08-09,6,HOME CARE,217.0,311.5634858087769,0.12982512672796076
2017-08-10,6,HOME CARE,164.0,277.12022463852685,0.2725967730969424
2017-08-11,6,HOME CARE,209.0,379.5253372300413,0.3533651358341215
2017-08-12,6,HOME CARE,268.0,389.78023776065567,0.1394529304056968
2017-08-13,6,HOME CARE,315.0,533.1511589352356,0.2755584912207208
2017-08-14,6,HOME CARE,248.0,352.85320417745885,0.12350252000596453
2017-08-15,6,HOME CARE,258.0,299.8052345501636,0.022390612970318653
2017-07-31,6,LADIESWEAR,25.0,19.80092435621308,0.049773213819404284
2017-08-01,6,LADIESWEAR,27.0,22.91656338849614,0.024848245435025132
2017-08-02,6,LADIESWEAR,23.0,20.96417853294474,0.007857218465324318
2017-08-03,6,LADIESWEAR,25.0,19.386281164500257,0.05916295161362954
2017-08-04,6,LADIESWEAR,22.0,20.359293284993996,0.005477078720487236
2017-08-05,6,LADIESWEAR,31.0,38.16138611372815,0.04078594739826449
2017-08-06,6,LADIESWEAR,43.0,52.705100289369014,0.039727800876475025
2017-08-07,6,LADIESWEAR,22.0,21.04463798996644,0.0017998652388730803
2017-08-08,6,LADIESWEAR,24.0,20.444240739102224,0.023537608201226495
2017-08-09,6,LADIESWEAR,14.0,18.92207870656466,0.0805301793695597
2017-08-10,6,LADIESWEAR,8.0,17.75029442809459,0.5387338008223806
2017-08-11,6,LADIESWEAR,16.0,26.787239702553702,0.24143815572258076
2017-08-12,6,LADIESWEAR,17.0,32.541056757816854,0.3873798995132577
2017-08-13,6,LADIESWEAR,49.0,43.19240680728235,0.015244846528459666
2017-08-14,6,LADIESWEAR,14.0,19.14830555069522,0.08706630016569518
2017-08-15,6,LADIESWEAR,17.0,19.408421576471287,0.015769301673522532
2017-07-31,6,LAWN AND GARDEN,18.0,12.320809629058108,0.12610420082634766
2017-08-01,6,LAWN AND GARDEN,5.0,15.410956636730521,1.012417773032045
2017-08-02,6,LAWN AND GARDEN,20.0,21.304669444544942,0.0036329081775833298
2017-08-03,6,LAWN AND GARDEN,13.0,17.814805601266283,0.08737153402470793
2017-08-04,6,LAWN AND GARDEN,8.0,22.01834441669228,0.8818466502385035
2017-08-05,6,LAWN AND GARDEN,26.0,24.899366196308776,0.0017320886201786611
2017-08-06,6,LAWN AND GARDEN,29.0,21.99439190907779,0.07072782037468008
2017-08-07,6,LAWN AND GARDEN,14.0,12.753460339639501,0.007527253801233751
2017-08-08,6,LAWN AND GARDEN,11.0,12.997191749815627,0.023700624178520518
2017-08-09,6,LAWN AND GARDEN,23.0,22.167596414900313,0.0012460359374600165
2017-08-10,6,LAWN AND GARDEN,20.0,16.804967932574407,0.027239826287941218
2017-08-11,6,LAWN AND GARDEN,23.0,33.647961697684494,0.1348248742312175
2017-08-12,6,LAWN AND GARDEN,27.0,24.261368035574208,0.010594221877531016
2017-08-13,6,LAWN AND GARDEN,23.0,22.06564414347332,0.0015768512532635696
2017-08-14,6,LAWN AND GARDEN,11.0,12.72020064500622,0.01794597730774678
2017-08-15,6,LAWN AND GARDEN,18.0,12.54376423687005,0.11459087628518347
2017-07-31,6,LINGERIE,6.0,5.796877239442254,0.000867118261467404
2017-08-01,6,LINGERIE,1.0,10.20267669410514,2.968748158869155
2017-08-02,6,LINGERIE,8.0,11.583317880467552,0.11232376742526665
2017-08-03,6,LINGERIE,17.0,13.67575456337049,0.04168742050456938
2017-08-04,6,LINGERIE,12.0,10.432677098640356,0.01650548908012645
2017-08-05,6,LINGERIE,15.0,14.467157317469335,0.0011471653210011813
2017-08-06,6,LINGERIE,12.0,14.836468076817013,0.0389533494481148
2017-08-07,6,LINGERIE,34.0,11.858526444351574,1.0026836654346927
2017-08-08,6,LINGERIE,6.0,8.486161730106932,0.09236975376894938
2017-08-09,6,LINGERIE,14.0,13.132410351758578,0.0035497090707477465
2017-08-10,6,LINGERIE,17.0,10.233268354830985,0.22230470008463174
2017-08-11,6,LINGERIE,20.0,17.319077866969852,0.018653936469714697
2017-08-12,6,LINGERIE,11.0,12.221308583686778,0.009394099891735647
2017-08-13,6,LINGERIE,5.0,11.746129624363011,0.5677143245226959
2017-08-14,6,LINGERIE,8.0,9.873130554392885,0.03574749583835287
2017-08-15,6,LINGERIE,6.0,9.368298241370553,0.15432543071003513
2017-07-31,6,"LIQUOR,WINE,BEER",31.0,53.41304905382169,0.2818209338751765
2017-08-01,6,"LIQUOR,WINE,BEER",74.0,77.12794912664538,0.001669518567695658
2017-08-02,6,"LIQUOR,WINE,BEER",67.0,74.7348682245197,0.011605959709452824
2017-08-03,6,"LIQUOR,WINE,BEER",77.0,78.17212218346843,0.0002224696802095687
2017-08-04,6,"LIQUOR,WINE,BEER",123.0,134.83473653178592,0.008309673151741154
2017-08-05,6,"LIQUOR,WINE,BEER",167.0,238.6620422575139,0.1262137845947829
2017-08-06,6,"LIQUOR,WINE,BEER",84.0,117.27740542495825,0.10915193711520037
2017-08-07,6,"LIQUOR,WINE,BEER",45.0,57.1326475088374,0.05479626888326863
2017-08-08,6,"LIQUOR,WINE,BEER",52.0,65.73574042024913,0.05310661911460495
2017-08-09,6,"LIQUOR,WINE,BEER",50.0,66.41025351332131,0.07782509943096247
2017-08-10,6,"LIQUOR,WINE,BEER",105.0,97.1212957562162,0.0059651940920137664
2017-08-11,6,"LIQUOR,WINE,BEER",177.0,229.30881745088894,0.06637710335970791
2017-08-12,6,"LIQUOR,WINE,BEER",198.0,257.8343181653696,0.06910764733577829
2017-08-13,6,"LIQUOR,WINE,BEER",89.0,110.12201576869789,0.044444721772596486
2017-08-14,6,"LIQUOR,WINE,BEER",51.0,57.737850735014405,0.014845135965036428
2017-08-15,6,"LIQUOR,WINE,BEER",56.0,81.49463476867732,0.1366647739406347
2017-07-31,6,MAGAZINES,5.0,5.152733716260776,0.0006318698014071687
2017-08-01,6,MAGAZINES,7.0,5.764096865505141,0.02816113248863069
2017-08-02,6,MAGAZINES,7.0,5.7616751082341136,0.028281446644266985
2017-08-03,6,MAGAZINES,5.0,5.164418449511913,0.0007308551044906145
2017-08-04,6,MAGAZINES,7.0,6.369059490894938,0.006748861853962257
2017-08-05,6,MAGAZINES,12.0,9.866924959202393,0.032121811676303035
2017-08-06,6,MAGAZINES,11.0,11.116479058669212,9.3311387079248e-05
2017-08-07,6,MAGAZINES,7.0,5.877095506935904,0.022875093450706648
2017-08-08,6,MAGAZINES,6.0,5.841763098314391,0.0005227939447409627
2017-08-09,6,MAGAZINES,6.0,5.881071173713018,0.00029363616858167423
2017-08-10,6,MAGAZINES,6.0,5.684298230676274,0.002129722884031272
2017-08-11,6,MAGAZINES,11.0,9.776070092038113,0.011573178036963224
2017-08-12,6,MAGAZINES,5.0,9.99457760407113,0.36680312481847266
